6415_stk,7511193.224,4700797.699,592.503,|6415,0.006,0.011,10:43:04,2000-12-23
6414_stk,7511201.594,4700800.821,592.565,|6414,0.008,0.014,10:44:11,2000-12-23
6413_stk,7511212.115,4700800.814,592.645,|6413,0.006,0.010,10:45:08,2000-12-23
15,7511191.124,4700790.970,592.419,MEGJ,0.006,0.011,10:48:24,2000-12-23
16,7511164.662,4700784.782,592.300,MEGJ,0.005,0.010,10:49:07,2000-12-23
17,7511135.835,4700780.277,592.564,MEGJ,0.008,0.013,10:49:45,2000-12-23
18,7511107.152,4700775.826,592.512,MEGJ,0.009,0.015,10:50:24,2000-12-23
19,7511080.871,4700769.859,592.666,MEGJ,0.012,0.019,10:51:02,2000-12-23
20,7511091.879,4700710.954,592.138,MEGJ,0.020,0.028,10:54:42,2000-12-23
21,7511119.677,4700716.763,592.675,MEGJ,0.007,0.012,10:55:21,2000-12-23
22,7511146.586,4700721.239,592.025,MEGJ,0.007,0.011,10:56:07,2000-12-23
23,7511175.152,4700725.753,592.037,MEGJ,0.006,0.010,10:56:41,2000-12-23
6665_stk,7511202.422,4700735.533,591.953,|6665,0.006,0.010,11:00:02,2000-12-23
6664_stk,7511155.490,4700729.111,592.011,|6664,0.005,0.008,11:03:05,2000-12-23
6663_stk,7511100.619,4700720.940,592.379,|6663,0.006,0.010,11:04:55,2000-12-23
6662_stk,7511096.106,4700720.558,592.412,|6662,0.006,0.010,11:06:40,2000-12-23
6667_stk,7511095.895,4700727.888,592.414,|6667,0.006,0.011,11:07:56,2000-12-23
6685_stk,7511090.563,4700729.145,592.360,|6685,0.006,0.010,11:09:19,2000-12-23
6686_stk,7511075.269,4700727.838,592.543,|6686,0.005,0.009,11:10:27,2000-12-23
6687_stk,7511066.545,4700727.851,592.657,|6687,0.004,0.007,11:11:34,2000-12-23
6688_stk,7511065.744,4700726.878,592.659,|6688,0.005,0.008,11:13:01,2000-12-23
6689_stk,7511059.448,4700726.662,592.670,|6689,0.006,0.009,11:14:20,2000-12-23
6690_stk,7511059.071,4700715.129,592.747,|6690,0.005,0.008,11:15:17,2000-12-23
6705_stk,7511065.741,4700715.151,592.762,|6705,0.007,0.011,11:16:14,2000-12-23
6669_stk,7511118.073,4700773.394,592.366,|6669,0.007,0.010,11:19:36,2000-12-23
6678_stk,7511050.882,4700701.636,592.467,|6678,0.020,0.019,11:22:01,2000-12-23
6679_stk,7511050.886,4700689.659,592.513,|6679,0.006,0.008,11:22:54,2000-12-23
6707_stk,7511070.497,4700690.912,592.311,|6707,0.006,0.008,11:24:55,2000-12-23
6706_stk,7511074.512,4700691.893,592.278,|6706,0.006,0.008,11:25:22,2000-12-23
6654_stk,7511097.680,4700693.151,592.076,|6654,0.006,0.007,11:26:16,2000-12-23
6655_stk,7511100.843,4700692.957,592.318,|6655,0.004,0.006,11:27:23,2000-12-23
6656_stk,7511127.600,4700695.289,591.890,|6656,0.006,0.008,11:29:30,2000-12-23
6657_stk,7511164.959,4700700.181,591.962,|6657,0.005,0.007,11:32:34,2000-12-23
6412_stk1,7511219.111,4700797.405,592.606,|6412,0.005,0.007,11:36:31,2000-12-23
24,7511219.843,4700791.887,592.541,SHTYLL ELEKTRIKE,0.014,0.012,11:37:12,2000-12-23
PK1,7513251.375,4695050.911,616.119,,0.003,0.004,12:04:05,2000-12-23
