6690	7511059.072	4700715.126	0	6690
6689	7511059.443	4700726.685	0	6689
6688	7511065.753	4700726.895	0	6688
6687	7511066.553	4700727.865	0	6687
6686	7511075.293	4700727.844	0	6686
6685	7511090.553	4700729.114	0	6685
6667	7511095.883	4700727.863	0	6667
6662	7511096.123	4700720.563	0	6662
6705	7511065.752	4700715.125	0	6705
6420	7511060.274	4700760.314	0	6420
6419	7511094.874	4700772.942	0	6419
6418	7511116.965	4700778.121	0	6418
6669	7511118.094	4700773.391	0	6669
6668	7511102.844	4700761.832	0	6668
6677	7511054.672	4700715.386	0	6677
6676	7511058.583	4700734.935	0	6676
6661	7511227.815	4700759.435	0	6661
6660	7511231.294	4700740.255	0	6660
6665	7511202.414	4700735.527	0	6665
6664	7511155.483	4700729.12	0	6664
6663	7511100.643	4700720.933	0	6663
6417	7511166.295	4700782.378	0	6417
6416	7511186.735	4700792.907	0	6416
6415	7511193.236	4700797.706	0	6415
6414	7511201.596	4700800.806	0	6414
6413	7511212.116	4700800.805	0	6413
6412	7511219.086	4700797.395	0	6412
6666	7511222.326	4700784.975	0	6666
6654	7511097.672	4700693.124	0	6654
6706	7511074.542	4700691.895	0	6706
6707	7511070.512	4700690.916	0	6707
6708	7511055.002	4700690.666	0	6708
6679	7511050.892	4700689.687	0	6679
6678	7511050.892	4700701.666	0	6678
6650	7511232.964	4700734.045	0	6650
6649	7511236.843	4700708.326	0	6649
6657	7511164.973	4700700.17	0	6657
6656	7511127.602	4700695.282	0	6656
6655	7511100.842	4700692.964	0	6655
